tweet_id,created_at,created_at_et,text,tweet_type,counts_for_resolution,in_reply_to_user_id,conversation_id,is_self_reply,like_count,reply_count,retweet_count,quote_count,impression_count,bookmark_count,source,lang
2020966211421601878,2026-02-09T21:01:07.000Z,2026-02-09T16:01:07-05:00,https://t.co/gcz32pmz28,original,True,,2020966211421601878,False,155737,4741,8071,308,16913164,5164,,zxx
2020965730003640784,2026-02-09T20:59:12.000Z,2026-02-09T15:59:12-05:00,"Life cannot just be about one sad thing after another. 

There must also be things that make us super excited and inspired about the future. This is one of things. Bigtime. https://t.co/yDpbOG1AqH",quote,True,,2020965730003640784,False,172400,15441,16367,1439,30314500,5897,,en
2020964809999777996,2026-02-09T20:55:33.000Z,2026-02-09T15:55:33-05:00,"SpaceX will build a system that allows anyone to travel to Moon.

This will so insanely cool 🚀💫🤩",original,True,,2020964809999777996,False,148156,21887,12465,3383,76836507,4703,,en
2020962635156684920,2026-02-09T20:46:54.000Z,2026-02-09T15:46:54-05:00,This will be so awesome 🤩 https://t.co/HhzBezqcRM,quote,True,,2020962635156684920,False,60082,4562,6903,334,5346114,3825,,en
2020945889737539668,2026-02-09T19:40:22.000Z,2026-02-09T14:40:22-05:00,"RT @awaken_tom: @WSJ Not a great idea. She cannot even answer basic question about Claude's ethics: 
https://t.co/bdvqVEHY5i",retweet,True,,2020945889737539668,False,0,0,443,0,15,0,,en
2020945387390140904,2026-02-09T19:38:22.000Z,2026-02-09T14:38:22-05:00,It will be so epic so see! https://t.co/2NpljEcqSk,quote,True,,2020945387390140904,False,57469,3535,4720,246,8685558,2103,,en
2020945107823001794,2026-02-09T19:37:15.000Z,2026-02-09T14:37:15-05:00,"RT @StoneJAlex: Steve Bannon should be marked and avoided by everyone in the conservative movement. 

The more I learn about his relationsh…",retweet,True,,2020945107823001794,False,0,0,1190,0,6,0,,en
2020944464731320601,2026-02-09T19:34:42.000Z,2026-02-09T14:34:42-05:00,Big differences https://t.co/AEfusukuT0,quote,True,,2020944464731320601,False,33830,1857,4523,95,47977896,1440,,en
2020930384964485467,2026-02-09T18:38:45.000Z,2026-02-09T13:38:45-05:00,That’s a real selfie pic with Bannon &amp; Epstein https://t.co/3U3vvEihOp,quote,True,,2020930384964485467,False,179335,8760,32724,1050,15236358,6743,,en
2020929989353345460,2026-02-09T18:37:11.000Z,2026-02-09T13:37:11-05:00,RT @AdamLowisz: Time to dump WhatsApp and switch to X Chat. 😎🔥,retweet,True,,2020929989353345460,False,0,0,474,0,10,0,,en
2020918101949272212,2026-02-09T17:49:57.000Z,2026-02-09T12:49:57-05:00,RT @Chesschick01: With a single picture Steve Bannon loses all credibility. Evil shit. https://t.co/f4zKFJqpvm,retweet,True,,2020918101949272212,False,0,0,6255,0,24,0,,en
2020916582952702409,2026-02-09T17:43:54.000Z,2026-02-09T12:43:54-05:00,"RT @AdamLowisz: People want a maximally truth seeking AI, not a woke AI. 🫡",retweet,True,,2020916582952702409,False,0,0,470,0,3,0,,en
2020915840489541709,2026-02-09T17:40:57.000Z,2026-02-09T12:40:57-05:00,"RT @MarioNawfal: 🚨 BREAKING:

🇺🇸 Steve Bannon was planning to produce a pro-Epstein Documentary, on the Day of Financier’s Arrest.

Emails…",retweet,True,,2020915840489541709,False,0,0,990,0,11,0,,en
2020915384216428668,2026-02-09T17:39:09.000Z,2026-02-09T12:39:09-05:00,We absolutely should be! https://t.co/nsoN1oujTA,quote,True,,2020915384216428668,False,219906,7609,39478,1202,16824501,5190,,en
2020912697210961921,2026-02-09T17:28:28.000Z,2026-02-09T12:28:28-05:00,True https://t.co/veiBQrcxw1,quote,True,,2020912697210961921,False,17482,1326,3460,79,1967104,598,,en
2020912555560980634,2026-02-09T17:27:54.000Z,2026-02-09T12:27:54-05:00,RT @ianmiles: The fact that Steve Bannon was a Trump-hating degenerate and an ally who was trying to clear the “good name” of Jeffrey Epste…,retweet,True,,2020912555560980634,False,0,0,689,0,6,0,,en
2020912495381057909,2026-02-09T17:27:40.000Z,2026-02-09T12:27:40-05:00,"In the next few months, we will be doing rigorous security tests of 𝕏 Chat and will open source all the code",original,True,,2020912495381057909,False,125538,6742,8862,970,44901738,4625,,en
2020912085119418738,2026-02-09T17:26:02.000Z,2026-02-09T12:26:02-05:00,Use 𝕏 Chat! https://t.co/LL2Yr2r0s1,quote,True,,2020912085119418738,False,16387,2788,2629,225,2699114,665,,en
2020911801773236325,2026-02-09T17:24:54.000Z,2026-02-09T12:24:54-05:00,"RT @AdamLowisz: Given how close Steve Bannon and Epstein were up to Epstein's arrest, Bannon was likely involved in nearly every illegal ac…",retweet,True,,2020911801773236325,False,0,0,667,0,1,0,,en
2020911758072815654,2026-02-09T17:24:44.000Z,2026-02-09T12:24:44-05:00,"RT @cb_doge: BREAKING: Grok has surpassed 2 billion website visits.

The growth continues as Grok recorded a fourth straight month of traff…",retweet,True,,2020911758072815654,False,0,0,466,0,3,0,,en
2020910997683220611,2026-02-09T17:21:43.000Z,2026-02-09T12:21:43-05:00,Bannon is evil https://t.co/f0hNCZR0Rr,quote,True,,2020910997683220611,False,98024,5287,17544,758,13672685,4244,,en
