tweet_id,created_at,created_at_et,text,tweet_type,counts_for_resolution,in_reply_to_user_id,conversation_id,is_self_reply,like_count,reply_count,retweet_count,quote_count,impression_count,bookmark_count,source,lang
2035733368319721540,2026-03-22T15:00:31.000Z,2026-03-22T11:00:31-04:00,"RT @AndrThie: Happy Birthday Giga Berlin!

4 years ago, we started production with delivering the first 30 cars to our customers! Since the…",retweet,True,,2035733368319721540,False,0,0,263,0,26,0,,en
2035733329576874061,2026-03-22T15:00:22.000Z,2026-03-22T11:00:22-04:00,RT @IterIntellectus: my brain can’t process this information https://t.co/OXuvpzGmIk,retweet,True,,2035733329576874061,False,0,0,139,0,39,0,,en
2035732824108695847,2026-03-22T14:58:22.000Z,2026-03-22T10:58:22-04:00,"Is this true, @grok? https://t.co/ZrSquLPq8R",quote,True,,2035732824108695847,False,19085,1752,959,73,2611979,505,,en
2035732630839460056,2026-03-22T14:57:35.000Z,2026-03-22T10:57:35-04:00,"RT @KatieMiller: The entire world’s electricity consumption is roughly 3–4 terawatts.

1 petawatt = 250–330 times all the electricity human…",retweet,True,,2035732630839460056,False,0,0,267,0,33,0,,en
2035731520389009714,2026-03-22T14:53:11.000Z,2026-03-22T10:53:11-04:00,"RT @IterIntellectus: cmon this is mental. 
terawatt chip factory, orbital solar, mass drivers on the moon, millions of humanoid robots

ins…",retweet,True,,2035731520389009714,False,0,0,221,0,34,0,,en
2035731442043629673,2026-03-22T14:52:52.000Z,2026-03-22T10:52:52-04:00,"RT @GregAbbott_TX: Thanks Elon.

Extraordinary event tonight.

Your vision is powerful and we are proud of all you do in Texas.",retweet,True,,2035731442043629673,False,0,0,523,0,29,0,,en
2035588281371627811,2026-03-22T05:24:00.000Z,2026-03-22T01:24:00-04:00,RT @OwenSparks: This felt like the beginning of a movie. Civilizations greatest endeavor accelerates now. https://t.co/0WVO9JSgZ9,retweet,True,,2035588281371627811,False,0,0,760,0,262,0,,en
2035584893368054267,2026-03-22T05:10:32.000Z,2026-03-22T01:10:32-04:00,RT @TheAliceSmith: The fatal error of the West is the belief that we can weaken and change our culture while retaining all the benefits of…,retweet,True,,2035584893368054267,False,0,0,1318,0,147,0,,en
2035583219706507762,2026-03-22T05:03:53.000Z,2026-03-22T01:03:53-04:00,RT @paranoidream: oui 🤣 https://t.co/Lu7c3IjoD6,retweet,True,,2035583219706507762,False,0,0,593,0,185,0,,und
2035582779581432275,2026-03-22T05:02:08.000Z,2026-03-22T01:02:08-04:00,"RT @OwenSparks: How could you not be excited about the future! This is what Tesla, SpaceX, and xAI are building, abundance for all! https:/…",retweet,True,,2035582779581432275,False,0,0,631,0,58,0,,en
2035572007983563217,2026-03-22T04:19:20.000Z,2026-03-22T00:19:20-04:00,"Mass drivers on the Moon!
 https://t.co/fqMVuYwEi9",original,True,,2035572007983563217,False,84692,4816,8410,583,43068260,7009,,en
2035568951950786830,2026-03-22T04:07:11.000Z,2026-03-22T00:07:11-04:00,Space https://t.co/kqOhjMYcVe,quote,True,,2035568951950786830,False,34701,2586,5784,151,9009759,1089,,en
2035568009062867209,2026-03-22T04:03:27.000Z,2026-03-22T00:03:27-04:00,Rapid recursive improvement https://t.co/5mjBV4IYu2,quote,True,,2035568009062867209,False,36283,1628,4912,125,8219941,1619,,en
2035566899082436756,2026-03-22T03:59:02.000Z,2026-03-21T23:59:02-04:00,"RT @xai: In order to understand the universe, you must explore the universe → https://t.co/E9BY2xFmcL https://t.co/9bF1GLUQZR",retweet,True,,2035566899082436756,False,0,0,803,0,1062,0,,en
2035556158539481329,2026-03-22T03:16:21.000Z,2026-03-21T23:16:21-04:00,"RT @aaronburnett: In case you were wondering, the green circle is where orbital data centers start to become profitable. https://t.co/RHKzB…",retweet,True,,2035556158539481329,False,0,0,480,0,3457,0,,en
2035555149612191881,2026-03-22T03:12:21.000Z,2026-03-21T23:12:21-04:00,"RT @SpaceX: TERAFAB: the next step to becoming a galactic civilization

Together with @Tesla &amp; @xAI, we're building the largest chip manufa…",retweet,True,,2035555149612191881,False,0,0,1684,0,568,0,,en
2035555115709690052,2026-03-22T03:12:13.000Z,2026-03-21T23:12:13-04:00,"RT @aelluswamy: Can’t have a more exciting vision for the future!! Come join us to make this the reality. 

To the stars, let’s go ✨",retweet,True,,2035555115709690052,False,0,0,587,0,2075,0,,en
2035539980815380707,2026-03-22T02:12:04.000Z,2026-03-21T22:12:04-04:00,RT @FutureJurvetson: “I just want to live long enough to see the mass driver on the moon. Because that’s going to be incredibly epic.” — @E…,retweet,True,,2035539980815380707,False,0,0,596,0,4677,0,,en
2035539872828752130,2026-03-22T02:11:38.000Z,2026-03-21T22:11:38-04:00,RT @KatieMiller: It simply can’t be overstated how important building a chip fab of this scale in the United States is for our national sec…,retweet,True,,2035539872828752130,False,0,0,734,0,2831,0,,en
2035539839442096331,2026-03-22T02:11:30.000Z,2026-03-21T22:11:30-04:00,RT @ArthurMacwaters: Kardashev II or you’re not even trying https://t.co/g0IXD6mdLu,retweet,True,,2035539839442096331,False,0,0,522,0,6511,0,,en
2035538882134237530,2026-03-22T02:07:42.000Z,2026-03-21T22:07:42-04:00,RT @aaronburnett: There it is the first AI Sat concept with solar panels &amp; radiators to scale … 100kw scale. https://t.co/iXWQ6ELSpY,retweet,True,,2035538882134237530,False,0,0,437,0,6164,0,,en
2035538803050561680,2026-03-22T02:07:23.000Z,2026-03-21T22:07:23-04:00,The most exciting of times ahead! https://t.co/S14COdIiAn,quote,True,,2035538803050561680,False,36681,1720,3181,166,20017856,1226,,en
2035536166926324154,2026-03-22T01:56:55.000Z,2026-03-21T21:56:55-04:00,"RT @aaronburnett: In case you want to relive the epic Terafab intro over and over again. 

“In order to understand the universe you must ex…",retweet,True,,2035536166926324154,False,0,0,517,0,2906,0,,en
2035536033018954025,2026-03-22T01:56:23.000Z,2026-03-21T21:56:23-04:00,Terafab was the final missing piece of the puzzle https://t.co/aBoQpq2urd,quote,True,,2035536033018954025,False,34735,1623,4118,162,10593873,2121,,en
2035535819180741065,2026-03-22T01:55:32.000Z,2026-03-21T21:55:32-04:00,"RT @FutureJurvetson: T͢E͢R͢A͢F͢A͢B͢ Launch  ⌨  
Goal: adding a trillion watts of compute, 2x the entire U.S. electricity market, every year…",retweet,True,,2035535819180741065,False,0,0,607,0,2445,0,,en
2035535511461495065,2026-03-22T01:54:19.000Z,2026-03-21T21:54:19-04:00,Exactly https://t.co/byiuTtDtuE,quote,True,,2035535511461495065,False,21071,892,1687,25,22574233,879,,en
2035526810939666552,2026-03-22T01:19:44.000Z,2026-03-21T21:19:44-04:00,"Quantity has a quality all its own

TERAFAB",original,True,,2035526810939666552,False,79126,3950,4577,885,47784484,2826,,en
2035526376468394305,2026-03-22T01:18:01.000Z,2026-03-21T21:18:01-04:00,"SpaceXAI + Tesla TERAFAB Project 

Goal is a trillion watts of compute/year

Most must necessarily go to space, as US electricity is only 0.5TW https://t.co/hMtg9vNLcw",quote,True,,2035526376468394305,False,22565,2827,4444,452,7463762,1833,,en
